id,offset,pos,language,gloss,semfield
5795,00933955,n,9,"large division of chiefly freshwater eukaryotic algae that possess chlorophyll a and b, store food as starch, and cellulose cell walls; classes Chlorophyceae, Ulvophyceae, and Charophyceae; obviously ancestral to land plants",
5815,00937928,n,9,type genus of Chlorococcales; unicellular green algae occurring singly or in a layer on soil or damp rock,
5824,00939586,n,9,any of various submerged aquatic algae of the genus Chara having nodes with whorled filamentlike branches; usually encrusted with calcium carbonate deposits,
5869,00947277,n,9,plantlike flagellates containing chlorophyll; often considered unicellular algae,
5874,00948118,n,9,strictly parasitic protozoans that are usually immobile; includes plasmodia and coccidia and piroplasms and malaria parasites,
5919,00964339,n,9,an order of animals including almost entirely freshwater fishes: characins; loaches; carp; suckers; sometimes classified as a suborder of Ostariophysi,
5925,00966030,n,9,any of various freshwater fish of the family_Cyprinidae,
5927,00966324,n,9,large Old World freshwater bottom-feeding fish introduced into Europe from Asia; inhabits ponds and sluggish streams and often raised for food; introduced into United States where it has become a pest,
5984,00975444,n,9,small usually brightly-colored viviparous surface-feeding fishes of fresh or brackish warm waters; often used in mosquito control,
6015,00980322,n,9,bellows fishes; shrimpfishes; cornetfishes; pipefishes; small order of chiefly tropical marine fishes of varied and bizarre form all having a small mouth at the end of a drawn-out tubular snout,
6043,00984974,n,9,outer layer or covering of an organ or part or organism,
68295,00363796,v,9,turn or become green; 'The trees are greening',
6093,00993414,n,9,ascidian that can contract its body and eject streams of water,
6097,00994034,n,9,minute floating marine tunicate having a transparent body with an opening at each end,
6127,01000243,n,9,small (2 in) extinct eellike fish with a finned tail and a notochord and having cone-shaped teeth containing cellular bone; late Cambrian to late Triassic; possible predecessor of the cyclostomes,
6144,01003273,n,9,fossil hagfish of the Pennsylvanian period (c. 300 million years ago) that resembled modern hagfishes,
6148,01003920,n,9,fishlike vertebrate with bony plates on head and upper body; dominant in seas and rivers during the Devonian; considered the earliest vertebrate with jaws,
6198,01013472,n,9,most common gray shark along coasts of middle Atlantic states; sluggish and occasionally caught by fishermen,
6203,01014433,n,9,common shallow-water schooling shark of the Atlantic from North Carolina to Brazil and off west Africa; dangerous,
6236,01020053,n,9,any sluggish bottom-dwelling ray of the order Torpediniformes having a rounded body and electric organs on each side of the head capable of emitting strong electric discharges,
6253,01023108,n,9,ray with back covered with white or yellow spots; widely distributed in warm seas,
6259,01024188,n,9,largest manta (to 22 feet across wings); found worldwide but common in Gulf of Mexico and along southern coasts of United States; primarily oceanic,
6306,01043084,n,9,a ratite bird order: flightless ground birds having vestigial wings and long bills and small eyes: kiwis,
6309,01043602,n,9,nocturnal flightless bird of New Zealand having a long neck and stout legs; only surviving representative of the order Apterygiformes,
6355,01053501,n,9,in some classifications considered the type genus of a subfamily Carduelinae of the Fringillidae: goldfinches; siskins; redpolls; linnets,
6362,01054711,n,9,in some classifications considered a subgenus of Carduelis: siskins and New World goldfinches,
6378,01057185,n,9,common North American junco having gray plumage and eyes with dark brown irises,
6420,01063977,n,9,crested thick-billed North American finch having bright red plumage in the male,
6427,01065025,n,9,towhee of the Rocky mountain region,
6444,01067608,n,9,black honeycreepers with yellow feathers around the tail; now extinct,
6485,01074869,n,9,black tropical American bird having a large overhanging crest and long feathered wattle,
6490,01075678,n,9,any of various dull-colored South American birds that feeding on ants some following army ant swarms,
6544,01084781,n,9,small Old World songbird with a reddish breast,
6546,01085100,n,9,in some classifications considered a subfamily (Sylviinae) of the family Muscicapidae: Old World (true) warblers; American kinglets and gnatcatchers,
6599,01093899,n,9,velvety black Australian bird of paradise with green and purple iridescence on head and tail,
6603,01094817,n,9,a kind of New World oriole,
6607,01095399,n,9,a genus of passerine birds including the meadowlarks,
6634,01099517,n,9,gregarious bird having plumage with dark metallic gloss; builds nests around dwellings and other structures; naturalized worldwide,
6665,01104455,n,9,nutcracker of the western United States,
6667,01104691,n,9,long-tailed black-and-white bird that utters a chattering call,
6695,01109388,n,9,long-tailed gray-and-white songbird of the southern United States able to mimic songs of other birds,
6725,01114443,n,9,any of various small gray-and-black songbirds of North America,
6728,01114899,n,9,southern United States chickadee similar to the blackcap but smaller,
6765,01120947,n,9,any of numerous Old World birds having a strong hooked bill that feed on smaller animals,
6785,01124229,n,9,type genus of the family Cinclidae,
6790,01124940,n,9,any of various small insectivorous American birds chiefly olive-gray in color,
6820,01130624,n,9,any of several small graceful hawks of the family Accipitridae having long pointed wings and feeding on insects and small animals,
6841,01134271,n,9,small North American falcon,
6846,01135095,n,9,widespread from southern United States to Central America; rusty black with black-and-white breast and tail,
6892,01142737,n,9,large black-and-white vulture of South and Central America have colorful wattles and wartlike protuberances on head and neck,
6900,01144264,n,9,large owls having prominent ear tufts,
6903,01144672,n,9,large dish-faced owl of northern North America and western Eurasia,
6934,01150775,n,9,any of various typically terrestrial amphibians that resemble lizards and that return to water only to breed,
6959,01155074,n,9,giant salamanders; in some classifications included in the genus Cryptobranchus,
