id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
29818,ε03807,ἑκαταβόλος,a,aps---cn2-,ἑκαταβόλος ἑκαταβόλος ἑκαταβόλον,,,,,0
29837,ε03823,ἑκατόγγυιος,a,aps---cn2-,ἑκατόγγυιος ἑκατόγγυιος ἑκατόγγυιον,,,,,0
29857,ε03843,ἑκατομφόνια,n,n-p---nn2-,ἑκατομφονίων,,,,,0
29862,ε03848,ἑκατοντάβιβλος,a,aps---cn2-,ἑκατοντάβιβλος ἑκατοντάβιβλος ἑκατοντάβιβλον,,,,,0
29887,ε03873,ἑκατοντάπλεθρος,a,aps---cn2-,ἑκατοντάπλεθρος ἑκατοντάπλεθρος ἑκατοντάπλεθρον,,,,,0
29897,ε03883,ἑκατοντάστυλος,a,aps---cn2-,ἑκατοντάστυλος ἑκατοντάστυλος ἑκατοντάστυλον,,,,,0
29944,ε03930,ἐκβιβάζω,v,----------,,,,,,0
29947,ε03933,ἐκβιβαστικός,a,aps---mn1-,ἐκβιβαστικός ἐκβιβαστική ἐκβιβαστικόν,,,,,0
29976,ε03962,ἐκβολιμαῖος,a,aps---mn1-,ἐκβολιμαῖος ἐκβολιμαῖα ἐκβολιμαῖον,,,,,0
30000,ε03986,ἐκγαλακτόω,v,----------,,,,,,0
30010,ε03996,ἐκγενής,a,aps---cn5s,ἐκγενής ἐκγενής ἐκγενές,,,,,0
30030,ε04015,ἑκδάκτυλος,a,aps---cn2-,ἑκδάκτυλος ἑκδάκτυλος ἑκδάκτυλον,,,,,0
30057,ε04043,ἐκδερματόω,v,----------,,,,,,0
30060,ε04046,ἔκδετος,a,aps---cn2-,ἔκδετος ἔκδετος ἔκδετον,,,,,0
30086,ε04072,ἐκδιέρχομαι,v,----------,,,,,,0
30099,ε04085,ἐκδικητικός,a,aps---mn1-,ἐκδικητικός ἐκδικητική ἐκδικητικόν,,,,,0
30114,ε04100,ἐκδοκιμάζω,v,----------,,,,,,0
30116,ε04102,ἐκδορά,n,n-s---fn1l,ἐκδορᾶς,,,,,0
30134,ε04119,ἕκδραχμος,a,aps---cn2-,ἕκδραχμος ἕκδραχμος ἕκδραχμον,,,,,0
30156,ε04139,ἐκείνινος,a,aps---mn1-,ἐκείνινος ἐκεινίνη ἐκείνινον,,,,,0
30171,ε04154,ἐκζήτησις,n,n-s---fn3v,ἐκζητησέως,,,,,0
30175,ε04158,ἐκζωπύρησις,n,n-s---fn3v,ἐκζωπυρησέως,,,,,0
30190,ε04174,ἐκθαμβητικός,a,aps---mn1-,ἐκθαμβητικός ἐκθαμβητική ἐκθαμβητικόν,,,,,0
30218,ε04202,ἔκθεσμος,a,aps---cn2-,ἔκθεσμος ἔκθεσμος ἔκθεσμον,,,,,0
30227,ε04211,ἐκθήλυνσις,n,n-s---fn3v,ἐκθηλυνσέως,,,,,0
30233,ε04217,ἐκθησαυρίζω,v,----------,,,,,,0
30251,ε04235,ἐκθρόμβωσις,n,n-s---fn3v,ἐκθρομβωσέως,,,,,0
30266,ε04250,ἐκθυτικός,a,aps---mn1-,ἐκθυτικός ἐκθυτική ἐκθυτικόν,,,,,0
30283,ε04267,ἑκκαιδεκάκωλος,n,----------,,,,,,0
30287,ε04271,ἑκκαιδεκαπλάσιος,a,aps---cn2-,ἑκκαιδεκαπλάσιος ἑκκαιδεκαπλάσιος ἑκκαιδεκαπλάσιον,,,,,0
30325,ε04309,ἐκκαύλημα,n,n-s---nn3t,ἐκκαυλήματος,,,,,0
30334,ε04318,ἐκκάω,v,----------,,,,,,0
30341,ε04325,ἐκκέλευθος,a,aps---cn2-,ἐκκέλευθος ἐκκέλευθος ἐκκέλευθον,,,,,0
30371,ε04355,ἔκκληρος,a,aps---cn2-,ἔκκληρος ἔκκληρος ἔκκληρον,,,,,0
30388,ε04371,ἐκκλινής,a,aps---cn5s,ἐκκλινής ἐκκλινής ἐκκλινές,,,,,0
30393,ε04376,ἐκκλιτικός,a,aps---mn1-,ἐκκλιτικός ἐκκλιτική ἐκκλιτικόν,,,,,0
30432,ε04415,ἐκκοπρωτικός,a,aps---mn1-,ἐκκοπρωτικός ἐκκοπρωτική ἐκκοπρωτικόν,,,,,0
30445,ε04428,ἐκκουφίζω,v,----------,,,,,,0
30453,ε04436,ἐκκρεμής,a,aps---cn5s,ἐκκρεμής ἐκκρεμής ἐκκρεμές,,,,,0
30481,ε04464,ἐκκύμανσις,n,n-s---fn3v,ἐκκυμανσέως,,,,,0
30502,ε04485,ἐκλαλητικός,a,aps---mn1-,ἐκλαλητικός ἐκλαλητική ἐκλαλητικόν,,,,,0
30513,ε04496,ἐκλαχανίζομαι,v,----------,,,,,,0
30560,ε04542,ἐκλικμάω,v,----------,,,,,,0
30571,ε04553,ἐκλιπής,a,aps---cn5s,ἐκλιπής ἐκλιπής ἐκλιπές,,,,,0
30586,ε04568,ἐκλογιστικός,a,aps---mn1-,ἐκλογιστικός ἐκλογιστική ἐκλογιστικόν,,,,,0
30617,ε04600,ἔκμακτος,a,aps---cn2-,ἔκμακτος ἔκμακτος ἔκμακτον,,,,,0
30636,ε04619,ἐκμαστιγόω,v,----------,,,,,,0
30648,ε04631,ἐκμέταλλος,a,aps---cn2-,ἐκμέταλλος ἐκμέταλλος ἐκμέταλλον,,,,,0
30674,ε04657,ἐκμυζηθμός,n,----------,,,,,,0
30687,ε04670,ἐκνέμω,v,----------,,,,,,0
30695,ε04678,ἐκνέφελος,a,aps---cn2-,ἐκνέφελος ἐκνέφελος ἐκνέφελον,,,,,0
30713,ε04696,ἐκνόμιος,a,aps---cn2-,ἐκνόμιος ἐκνόμιος ἐκνόμιον,,aps---mn1-=ἐκνόμιος aps---fn1-=ἐκνόμια aps---nn1-=ἐκνόμιον,,,0
30732,ε04715,ἑκουσιότης,n,n-s---fn3t,ἑκουσιότητος,,,,,0
30746,ε04734,ἐκπαλεία,n,n-s---fn1l,ἐκπαλείας,,,,,0
30762,ε04750,ἐκπάτιος,a,aps---cn2-,ἐκπάτιος ἐκπάτιος ἐκπάτιον,,,,,0
30790,ε04778,ἐκπερίειμι,v,----------,,,,,,0
30804,ε04792,ἐκπέταλος,a,aps---cn2-,ἐκπέταλος ἐκπέταλος ἐκπέταλον,,,,,0
30828,ε04816,ἐκπιεστήριον,n,n-s---nn2-,ἐκπιεστηρίου,,,,,0
30846,ε04834,ἐκπλάσσω,v,----------,,,,,,0
30849,ε04837,ἕκπλεθρος,a,aps---cn2-,ἕκπλεθρος ἕκπλεθρος ἕκπλεθρον,,,,,0
30876,ε04864,ἔκπλυτος,a,aps---cn2-,ἔκπλυτος ἔκπλυτος ἔκπλυτον,,,,,0
30900,ε04888,ἐκπολιόρκησις,n,n-s---fn3v,ἐκπολιορκησέως,,,,,0
30901,ε04889,ἐκπολιτεύω,v,----------,,,,,,0
30911,ε04899,ἐκπορθήτωρ,n,n-s---mn3r,ἐκπορθήτορος,,,,,0
30934,ε04922,ἐκπρίασθαι,v,----------,,,,,,0
30952,ε04940,ἐκπρόπτωσις,n,n-s---fn3v,ἐκπροπτωσέως,,,,,0
30959,ε04947,ἐκπτερόομαι,v,----------,,,,,,0
30963,ε04951,ἔκπτυξις,n,n-s---fn3v,ἐκπτυξέως,,,,,0
30974,ε04962,ἐκπυητικός,a,aps---mn1-,ἐκπυητικός ἐκπυητική ἐκπυητικόν,,,,,0
31006,ε04994,ἐκρηγιάριος,n,----------,,,,,,0
31017,ε05006,ἐκριπίζω,v,----------,,,,,,0
31021,ε05010,ἔκριψις,n,n-s---fn3v,ἐκριψέως,,,,,0
31031,ε05020,ἔκρυθμος,a,aps---cn2-,ἔκρυθμος ἔκρυθμος ἔκρυθμον,,,,,0
31059,ε05049,ἐκσκεδάννυμι,v,----------,,,,,,0
31077,ε05067,ἐκσπονδος,a,aps---cn2-,ἐκσπονδος ἐκσπονδος ἐκσπονδον,,,,,0
31080,ε05070,ἑκστάδιος,a,aps---cn2-,ἑκστάδιος ἑκστάδιος ἑκστάδιον,,,,,0
31102,ε05092,ἐκσυρτικός,a,aps---mn1-,ἐκσυρτικός ἐκσυρτική ἐκσυρτικόν,,,,,0
31129,ε05118,ἐκταρακτικός,a,aps---mn1-,ἐκταρακτικός ἐκταρακτική ἐκταρακτικόν,,,,,0
31133,ε05122,ἐκταρσόομαι,v,----------,,,,,,0
31145,ε05134,ἐκτειχισμός,n,n-s---mn2-,ἐκτειχισμοῦ,,,/ek.teː.kʰiz.mós/,,0
31176,ε05164,ἑκτικεύομαι,v,----------,,,,,,0
31191,ε05179,ἔκτισις,n,----------,,,,,,0
31213,ε05201,ἐκτομιαῖος,a,aps---mn1-,ἐκτομιαῖος ἐκτομιαῖα ἐκτομιαῖον,,,,,0
31241,ε05229,ἐκτράπεζος,n,----------,,,,,,0
31242,ε05230,ἐκτραπελόγαστρος,a,aps---cn2-,ἐκτραπελόγαστρος ἐκτραπελόγαστρος ἐκτραπελόγαστρον,,,,,0
31248,ε05236,ἐκτρέπω,v,----------,,,,,,0
31258,ε05246,ἔκτριψις,n,n-s---fn3v,ἐκτριψέως,,,,,0
31272,ε05260,ἐκτρύπησις,n,n-s---fn3v,ἐκτρυπησέως,,,,,0
31288,ε05276,ἐκτυλωτικός,a,aps---mn1-,ἐκτυλωτικός ἐκτυλωτική ἐκτυλωτικόν,,,,,0
31306,ε05294,ἐκφαιδρύνω,v,----------,,,,,,0
31316,ε05304,ἐκφαντικός,a,aps---mn1-,ἐκφαντικός ἐκφαντική ἐκφαντικόν,,,,,0
31348,ε05336,ἐκφλόγωσις,n,n-s---fn3v,ἐκφλογωσέως,,,,,0
31361,ε05350,ἐκφοινίσσω,v,----------,,,,,,0
31363,ε05352,ἐκφοίτησις,n,n-s---fn3v,ἐκφοιτησέως,,,,,0
31382,ε05371,ἐκφραστικός,a,aps---mn1-,ἐκφραστικός ἐκφραστική ἐκφραστικόν,,,,,0
31413,ε05401,ἐκφώνησις,n,n-s---fn3v,ἐκφωνησέως,,,,,0
31419,ε05407,ἐκχαρυβδίζω,v,----------,,,,,,0
31429,ε05417,ἐκχλοιόομαι,v,----------,,,,,,0
31450,ε05438,ἐκχυμόω,v,----------,,,,/ekʰ.kʰyː.mó.ɔː/,,0
31465,ε05454,ἐκχωρητικός,a,aps---mn1-,ἐκχωρητικός ἐκχωρητική ἐκχωρητικόν,,,,,0
31478,,Ἐλαιβάριος,n,----------,,,,,,0
31482,ε05470,ἐλαιήεις,a,aps---mn4i,ἐλαιήεις ἐλαιήεσσα ἐλαιήεν,,,,,0
31504,ε05492,ἐλαιοκομικός,a,aps---mn1-,ἐλαιοκομικός ἐλαιοκομική ἐλαιοκομικόν,,,,,0
31524,ε05512,ἐλαιοσπάραγος,n,n-s---mn2-,ἐλαιοσπαράγου,,,,,0
31529,ε05517,ἐλαιοτροπικός,a,aps---mn1-,ἐλαιοτροπικός ἐλαιοτροπική ἐλαιοτροπικόν,,,,,0
31565,ε05552,ἐλαιωνοπαράδεισος,n,n-s---mn2-,ἐλαιωνοπαραδείσου,,,,,0
31575,ε05561,ἐλασία,n,n-s---fn1l,ἐλασίας,,,,,0
31576,ε05562,ἐλασίβροντος,a,aps---cn2-,ἐλασίβροντος ἐλασίβροντος ἐλασίβροντον,,,,,0
31612,ε05599,ἐλαττονότης,n,n-s---fn3t,ἐλαττονότητος,,,,,0
31632,ε05619,ἐλαφόβοσκον,n,n-s---nn2-,ἐλαφοβόσκου,,,,,0
31633,ε05620,ἐλαφοειδής,a,aps---cn5s,ἐλαφοειδής ἐλαφοειδής ἐλαφοειδές,,,,,0
31668,ε05654,ἐλέατρος,n,n-s---mn2-,ἐλεάτρου,,,,,0
31678,ε05664,ἐλεγεῖος,a,aps---mn1-,ἐλεγεῖος ἐλεγεῖα ἐλεγεῖον,,,,,0
31684,ε05669,ἐλεγκτός,a,aps---mn1-,ἐλεγκτός ἐλεγκτή ἐλεγκτόν,,,,,0
31693,ε05679,ἐλεγχοειδής,a,aps---cn5s,ἐλεγχοειδής ἐλεγχοειδής ἐλεγχοειδές,,,,,0
31720,ε05704,ἕλειος,a,aps---cn2-,ἕλειος ἕλειος ἕλειον,,aps---mn1-=ἕλειος aps---fn1=ἕλεια aps---nn1-=ἕλειον,,,0
31738,ε05722,ἕλεμα,n,n-s---nn3t,ἑλέματος,,,,,0
31741,,Ἑλένια,n,n-p---nn2-,Ἑλενίων,,,,,0
31752,ε05736,ἑλετός,a,aps---mn1-,ἑλετός ἑλετή ἑλετόν,,,,,0
31787,ε05767,ἐλεφανταγωγός,n,----------,,,,,,0
31796,ε05776,ἐλεφαντίνεος,a,aps---mn1-,ἐλεφαντίνεος ἐλεφαντίνεα ἐλεφαντίνεον,,,,,0
31815,ε05795,ἐλεφαντοφανής,a,aps---cn5s,ἐλεφαντοφανής ἐλεφαντοφανής ἐλεφαντοφανές,,,,,0
31842,ε05821,ἑλικοβλέφαρος,a,aps---cn2-,ἑλικοβλέφαρος ἑλικοβλέφαρος ἑλικοβλέφαρον,,,,,0
31883,ε05858,ἑλκεσίχειρος,a,aps---cn2-,ἑλκεσίχειρος ἑλκεσίχειρος ἑλκεσίχειρον,,,,,0
31887,ε05862,ἑλκηδόν,r,----------,,,,,,0
31888,ε05863,ἑλκήεις,a,aps---mn4i,ἑλκήεις ἑλκήεσσα ἑλκήεν,,,,,0
31908,ε05883,ἑλκυστέος,a,aps---mn1-,ἑλκυστέος ἑλκυστέα ἑλκυστέον,,,,,0
31934,,Ἑλλανοδικεών,n,n-s---mn3n,Ἑλλανοδικεῶνος,,,,,0
31943,ε05910,ἑλλεβοροποσία,n,n-s---fn1l,ἑλλεβοροποσίας,,,,,0
31947,ε05914,ἔλλειμμα,n,n-s---nn3t,ἐλλείμματος,,,,,0
31964,,Ἑλληνικός,a,aps---mn1-,Ἑλληνικός Ἑλληνική Ἑλληνικόν,,,/hel.lɛː.ni.kós/,,0
31995,ε05940,ἐλλοβόκαρπος,a,aps---cn2-,ἐλλοβόκαρπος ἐλλοβόκαρπος ἐλλοβόκαρπον,,,,,0
32008,ε05952,ἔλλοπος,n,n-s---mn2-,ἐλλόπου,,,,,0
32021,ε05965,ἐλλυχνιωτός,a,aps---mn1-,ἐλλυχνιωτός ἐλλυχνιωτή ἐλλυχνιωτόν,,,,,0
32051,ε05994,ἐλύδριον,n,n-s---nn2-,ἐλυδρίου,,,,,0
32055,ε05998,ἔλυτρον,n,n-s---nn2-,ἐλύτρου,,,/é.ly.tron/,,0
32074,ε06014,ἐμβαδίζω,v,----------,,,,,,0
32077,ε06017,ἐμβαδομετρικός,a,aps---mn1-,ἐμβαδομετρικός ἐμβαδομετρική ἐμβαδομετρικόν,,,,,0
32110,ε06050,ἐμβατός,a,----------,,,,,,0
32111,ε06051,ἐμβάφιον,n,n-s---nn2-,ἐμβαφίου,,,,,0
